FudanNLP/fnlp,1354,0
stfalcon-studio/FrescoImageViewer,1354,0
quartz-scheduler/quartz,1354,110
Hitomis/transferee,1353,0
soabase/exhibitor,1352,86
neokree/MaterialTabs,1350,0
houkx/android-pluginmgr,1349,0
android10/frodo,1349,0
google/jimfs,1348,80
crazycodeboy/react-native-splash-screen,1346,0
jphp-compiler/jphp,1346,1355
pentaho/pentaho-kettle,1345,0
DroidNinja/Android-FilePicker,1344,0
AndroidKnife/RxBus,1343,0
JessYanCoding/ProgressManager,1341,68
HoneyNeutrons/RecyclerViewUndoSwipe,1340,0
qdrzwd/VideoRecorder,1339,0
yanzhenjie/Album,1339,0
roomorama/Caldroid,1339,0
oubowu/OuNews,1338,0
hongyangAndroid/AndroidChangeSkin,1337,0
lguipeng/Notes,1334,0
jcoleman/tomcat-redis-session-manager,1333,0
Flowdalic/asmack,1333,34
nanchen2251/CompressHelper,1332,0
mayubao/Android-Pay,1331,0
mttkay/ignition,1330,0
multidots/android-app-common-tasks,1330,0
apache/shiro,1328,0
Q42/AndroidScrollingImageView,1328,0
RoboBinding/RoboBinding,1326,0
xmuSistone/VegaLayoutManager,1325,0
nisrulz/easydeviceinfo,1325,0
Kong/unirest-java,1324,463
jeasonlzy/NineGridView,1324,0
anjlab/android-inapp-billing-v3,1323,97
medyo/Fancybuttons,1323,0
chenupt/DragTopLayout,1320,0
uber/NullAway,1319,366
LuckyJayce/MVCHelper,1318,0
rubensousa/FloatingToolbar,1318,121
Yalantis/pull-to-make-soup,1318,0
alibaba/TProfiler,1317,0
loopeer/CardStackView,1315,0
HdrHistogram/HdrHistogram,1315,51
gcacace/android-signaturepad,1315,0
antoniolg/MaterialEverywhere,1314,0
blackfizz/EazeGraph,1314,0
FasterXML/jackson-core,1313,874
traex/CalendarListview,1312,0
romainguy/google-io-2014,1312,0
tangqi92/WaveLoadingView,1311,0
code-mc/loadtoast,1311,0
liuguangqiang/SwipeBack,1309,48
heinrichreimer/material-intro,1308,278
yahoo/mysql_perf_analyzer,1308,0
mongodb/mongo-hadoop,1308,0
spring-io/sagan,1306,799
arcadefire/nice-spinner,1306,0
DmitryMalkovich/material-design-dimens,1305,18
apache/mahout,1304,801
mmin18/AndroidDynamicLoader,1303,0
liquibase/liquibase,1302,170
apache/lucene-solr,1302,0
OryxProject/oryx,1301,1298
mik3y/usb-serial-for-android,1301,0
vekexasia/android-edittext-validator,1300,0
terrakok/Cicerone,1298,0
DaxiaK/MyDiary,1297,0
pmd/pmd,1296,1788
hehonghui/AndroidEventBus,1295,0
frogermcs/AndroidDevMetrics,1293,0
500px/greedo-layout-for-android,1292,0
loopj/android-smart-image-view,1291,0
omadahealth/LolliPin,1291,0
promeG/TinyPinyin,1291,29
romannurik/Android-SwipeToDismiss,1289,0
ffay/lanproxy,1289,0
dmytrodanylyk/folding-plugin,1289,0
LuckyJayce/LargeImage,1287,0
jamesdbloom/mockserver,1286,838
jmxtrans/jmxtrans,1285,1482
yahoo/squidb,1285,1112
czy1121/update,1285,0
spotify/docker-maven-plugin,1284,153
wasabeef/picasso-transformations,1283,0
ityouknow/spring-boot-examples,1280,0
liaohuqiu/android-GridViewWithHeaderAndFooter,1280,0
TakuSemba/MultiSnapRecyclerView,1279,0
xamarin/XobotOS,1278,0
abel533/MyBatis-Spring-Boot,1278,0
osmandapp/Osmand,1278,0
square/phrase,1277,82
jaredrummler/AndroidProcesses,1277,0
PlusHaze/TrayNotification,1276,0
OpenHFT/Chronicle-Queue,1276,0
HuTianQi/QQ,1275,0
nickbutcher/AnimatorDurationTile,1275,0
j256/ormlite-android,1275,0
M66B/NetGuard,1274,0
hamcrest/JavaHamcrest,1268,302
huxq17/XRefreshView,1268,0
flschweiger/SwipeStack,1265,0
googlesamples/android-Camera2Basic,1265,0
tinkerpop/blueprints,1263,629
renaudcerrato/FloatingSearchView,1262,0
vert-x3/vertx-examples,1261,0
motianhuo/VCameraDemo,1260,0
tarek360/RichPath,1257,0
firebase/firebase-jobdispatcher-android,1256,244
chenBingX/SuperTextView,1256,0
JCTools/JCTools,1255,425
Avocarrot/json2view,1254,64
cundong/HeaderAndFooterRecyclerView,1253,0
klinker24/Android-TextView-LinkBuilder,1253,0
f2prateek/rx-preferences,1253,227
AdoptOpenJDK/jitwatch,1253,0
deeplearning4j/nd4j,1253,921
Yalantis/ToDoList,1252,0
aosp-mirror/platform_frameworks_support,1252,0
jboss-javassist/javassist,1251,0
albertlatacz/java-repl,1251,430
JZXiang/TimePickerDialog,1249,0
UweTrottmann/SeriesGuide,1249,0
Cleveroad/WaveInApp,1249,0
sannies/mp4parser,1248,399
litesuits/android-lite-orm,1247,0
florent37/GlidePalette,1247,0
AhmadElsagheer/Competitive-programming-library,1247,0
AAkira/ExpandableLayout,1244,0
Sunzxyong/Recovery,1241,0
stephanenicolas/Quality-Tools-for-Android,1241,125
Ramotion/cardslider-android,1241,0
txusballesteros/bubbles-for-android,1240,0
stepstone-tech/android-material-stepper,1238,243
real-logic/simple-binary-encoding,1236,0
hehonghui/Colorful,1235,0
takahirom/PreLollipopTransition,1232,0
apache/kylin,1231,2825
brianwernick/ExoMedia,1230,0
spring-guides/tut-spring-security-and-angular-js,1229,0
MiCode/FileExplorer,1229,0
vaadin/framework,1228,0
ManuelPeinado/GlassActionBar,1228,0
boycy815/PinchImageView,1228,0
mongodb/morphia,1227,1095
googlesamples/android-play-location,1226,0
antoniolg/MaterializeYourApp,1226,0
google/truth,1225,652
