motianhuo/wechat,3981,0
pxb1988/dex2jar,3948,33
alibaba/ARouter,3944,0
redisson/redisson,3929,861
lzyzsd/JsBridge,3922,0
Graylog2/graylog2-server,3921,11251
weibocom/motan,3913,451
naman14/Timber,3904,289
makovkastar/FloatingActionButton,3904,0
jdamcd/android-crop,3902,214
Raizlabs/DBFlow,3900,0
processing/processing,3877,0
serge-rider/dbeaver,3873,0
roboguice/roboguice,3872,457
castorflex/SmoothProgressBar,3869,165
gitpitch/gitpitch,3867,0
vondear/RxTools,3864,0
google/closure-compiler,3847,3492
careercup/ctci,3796,0
aa112901/remusic,3770,0
Clans/FloatingActionButton,3757,0
gocd/gocd,3756,0
h6ah4i/android-advancedrecyclerview,3748,0
prolificinteractive/material-calendarview,3702,119
evernote/android-job,3702,0
alibaba/dexposed,3695,0
wequick/Small,3695,127
XRecyclerView/XRecyclerView,3694,0
alibaba/canal,3694,0
JustWayward/BookReader,3693,0
apache/zookeeper,3690,0
robolectric/robolectric,3682,7237
NLPchina/ansj_seg,3667,254
markzhai/AndroidPerformanceMonitor,3656,0
JessYanCoding/MVPArms,3647,414
Yalantis/Phoenix,3637,0
GrenderG/Toasty,3624,0
hanks-zyh/HTextView,3603,0
Devlight/NavigationTabBar,3590,0
orhanobut/dialogplus,3574,45
b3log/solo,3571,1283
davemorrissey/subsampling-scale-image-view,3562,44
diogobernardino/WilliamChart,3557,0
haifengl/smile,3549,0
Flipboard/bottomsheet,3522,92
java-native-access/jna,3517,1312
grpc/grpc-java,3517,8879
dm77/barcodescanner,3514,0
Netflix/zuul,3511,284
hackware1993/MagicIndicator,3508,0
k9mail/k-9,3493,1845
drakeet/Meizhi,3486,0
openhab/openhab1-addons,3469,0
DreaminginCodeZH/Douya,3454,550
apereo/cas,3447,8529
andkulikov/Transitions-Everywhere,3426,0
medcl/elasticsearch-analysis-ik,3425,162
hongyangAndroid/baseAdapter,3423,0
wasabeef/richeditor-android,3415,0
joelittlejohn/jsonschema2pojo,3404,1013
MyCATApache/Mycat-Server,3401,0
amitshekhariitbhu/Android-Debug-Database,3401,0
bingoogolapple/BGARefreshLayout-Android,3397,0
ben-manes/caffeine,3388,2234
Vedenin/useful-java-links,3385,0
mikepenz/Android-Iconics,3385,0
pedrovgs/AndroidWiFiADB,3384,86
romannurik/muzei,3382,0
BoltsFramework/Bolts-Android,3381,283
